customer_id,signup_date,signup_month,plan,monthly_charges,region,acquisition_channel,age_group,avg_sessions_per_week,courses_completed,support_tickets,used_mobile_app,autopay_enabled,tenure_months,churned,churn_reason,lifetime_value
CUST00200,2025-02-20,2025-02,Premium,39.01,Europe,Paid Ads,55+,2.1,2,2,0,0,16.294349540078844,0,Still Active,635.64
CUST00201,2025-04-16,2025-04,Basic,9.83,Asia Pacific,Paid Ads,25-34,2.7,0,0,0,0,14.487516425755585,0,Still Active,142.41
CUST00202,2024-12-15,2024-12,Standard,19.68,Europe,Social Media,35-44,1.5,2,2,0,0,10.5,1,Too Expensive,206.64
CUST00203,2025-10-07,2025-10,Premium,39.12,Latin America,Organic Search,25-34,2.3,0,0,0,1,8.771353482260183,0,Still Active,343.14
CUST00204,2025-02-07,2025-02,Basic,9.8,Asia Pacific,Paid Ads,18-24,2.9,1,2,0,0,1.8,1,Too Expensive,17.64
CUST00205,2025-06-11,2025-06,Standard,19.34,Asia Pacific,Referral,18-24,3.0,0,1,0,1,12.6,0,Still Active,243.68
CUST00206,2025-06-10,2025-06,Basic,9.67,North America,Referral,55+,0.2,3,2,1,0,12.680683311432325,0,Still Active,122.62
CUST00207,2026-03-11,2026-03,Basic,9.66,Asia Pacific,Social Media,35-44,5.4,5,0,1,1,3.679369250985545,0,Still Active,35.54
CUST00208,2024-10-27,2024-10,Basic,9.51,Asia Pacific,Paid Ads,18-24,3.0,1,0,0,1,20.1,0,Still Active,191.15
CUST00209,2024-10-15,2024-10,Basic,9.9,North America,Organic Search,45-54,0.8,1,0,0,1,20.49934296977661,0,Still Active,202.94
CUST00210,2026-04-12,2026-04,Standard,19.15,North America,Partnership,35-44,1.2,1,0,1,1,2.6,0,Still Active,49.79
CUST00211,2024-08-02,2024-08,Premium,38.18,North America,Organic Search,45-54,1.2,1,2,1,0,22.9,0,Still Active,874.32
CUST00212,2026-03-11,2026-03,Standard,19.41,Asia Pacific,Organic Search,18-24,1.3,4,4,1,1,3.679369250985545,0,Still Active,71.42
CUST00213,2026-06-30,2026-06,Premium,38.95,Europe,Paid Ads,55+,4.2,1,1,1,1,0.5,0,Still Active,19.48
CUST00214,2024-09-28,2024-09,Premium,38.52,Asia Pacific,Social Media,35-44,4.5,1,1,1,1,21.057818659658345,0,Still Active,811.15
CUST00215,2025-11-24,2025-11,Basic,9.97,North America,Social Media,35-44,3.4,1,2,1,1,7.194480946123521,0,Still Active,71.73
CUST00216,2024-12-13,2024-12,Standard,19.16,Asia Pacific,Partnership,18-24,0.8,4,2,0,1,18.561103810775293,0,Still Active,355.63
CUST00217,2025-11-19,2025-11,Basic,9.78,North America,Organic Search,25-34,1.6,3,1,1,1,7.35873850197109,0,Still Active,71.97
CUST00218,2025-06-12,2025-06,Standard,19.6,North America,Paid Ads,25-34,1.1,2,2,1,1,12.6,0,Still Active,246.96
CUST00219,2025-05-25,2025-05,Premium,39.3,Europe,Organic Search,55+,1.2,4,1,1,1,13.2,0,Still Active,518.76
CUST00220,2024-10-02,2024-10,Basic,9.89,North America,Social Media,25-34,1.4,4,0,1,0,20.9,0,Still Active,206.7
CUST00221,2026-02-22,2026-02,Standard,19.86,North America,Paid Ads,35-44,1.2,5,0,1,1,4.2,0,Still Active,83.41
CUST00222,2026-05-10,2026-05,Standard,19.28,North America,Organic Search,18-24,1.2,3,0,1,1,1.7,0,Still Active,32.78
CUST00223,2024-08-17,2024-08,Standard,19.98,Europe,Referral,25-34,2.6,4,0,1,1,22.4,0,Still Active,447.55
CUST00224,2024-07-02,2024-07,Basic,9.7,Latin America,Paid Ads,25-34,1.7,2,0,0,1,23.9,0,Still Active,231.83
CUST00225,2024-08-29,2024-08,Basic,9.88,Asia Pacific,Paid Ads,45-54,5.3,2,1,0,1,22.0,0,Still Active,217.36
CUST00226,2024-07-22,2024-07,Basic,9.51,Europe,Social Media,45-54,0.3,2,1,1,0,23.291721419185283,0,Still Active,221.5
CUST00227,2025-05-12,2025-05,Basic,9.86,North America,Organic Search,55+,2.4,2,2,1,1,13.6,0,Still Active,134.1
CUST00228,2025-10-28,2025-10,Basic,9.91,Europe,Organic Search,55+,1.6,1,0,1,1,8.081471747700395,0,Still Active,80.09
CUST00229,2025-04-19,2025-04,Standard,19.1,Asia Pacific,Organic Search,18-24,4.4,2,1,1,1,14.388961892247043,0,Still Active,274.83
CUST00230,2025-12-11,2025-12,Basic,9.64,North America,Paid Ads,45-54,2.3,0,1,0,1,6.6,0,Still Active,63.62
CUST00231,2025-12-30,2025-12,Premium,38.89,North America,Organic Search,25-34,1.5,0,0,1,0,6.0,0,Still Active,233.34
CUST00232,2026-03-01,2026-03,Standard,19.75,North America,Referral,45-54,2.1,3,0,0,1,4.0,0,Still Active,79.0
CUST00233,2025-05-27,2025-05,Standard,19.52,Asia Pacific,Organic Search,18-24,0.4,3,0,0,0,13.1,0,Still Active,255.71
CUST00234,2025-09-11,2025-09,Basic,9.81,North America,Partnership,45-54,1.2,2,1,1,0,9.6,0,Still Active,94.18
CUST00235,2025-09-25,2025-09,Standard,19.36,Asia Pacific,Organic Search,25-34,5.9,2,0,1,1,9.165571616294349,0,Still Active,177.45
CUST00236,2024-10-30,2024-10,Premium,39.73,North America,Organic Search,25-34,4.0,2,0,1,1,20.0,0,Still Active,794.6
CUST00237,2025-12-16,2025-12,Basic,9.67,North America,Organic Search,18-24,2.5,3,0,1,1,6.471747700394218,0,Still Active,62.58
CUST00238,2025-02-06,2025-02,Basic,9.73,Europe,Social Media,18-24,1.3,0,0,1,0,16.754270696452036,0,Still Active,163.02
CUST00239,2026-02-08,2026-02,Standard,19.43,Europe,Paid Ads,25-34,2.5,4,1,1,1,4.697766097240473,0,Still Active,91.28
CUST00240,2024-10-31,2024-10,Basic,9.88,North America,Social Media,45-54,2.6,0,2,0,1,19.97371879106439,0,Still Active,197.34
CUST00241,2025-12-13,2025-12,Basic,9.9,North America,Social Media,45-54,4.2,2,0,1,1,6.570302233902759,0,Still Active,65.05
CUST00242,2026-02-28,2026-02,Basic,9.94,North America,Partnership,25-34,0.2,1,1,1,1,4.0,0,Still Active,39.76
CUST00243,2025-12-27,2025-12,Basic,9.61,North America,Social Media,25-34,0.5,0,1,1,1,1.1,1,Not Enough Content Use,10.57
CUST00244,2025-08-10,2025-08,Standard,19.9,North America,Organic Search,25-34,2.6,1,0,0,1,10.676741130091983,0,Still Active,212.47
CUST00245,2025-03-25,2025-03,Basic,9.64,Latin America,Social Media,45-54,2.8,0,0,0,1,15.2,0,Still Active,146.53
CUST00246,2025-07-18,2025-07,Premium,39.75,Europe,Partnership,18-24,3.5,3,3,0,0,11.4,0,Still Active,453.15
CUST00247,2024-09-10,2024-09,Standard,19.85,Europe,Partnership,35-44,1.9,2,1,1,0,5.6,1,Poor Customer Support,111.16
CUST00248,2025-05-25,2025-05,Standard,19.45,North America,Organic Search,18-24,2.4,1,2,0,1,13.2,0,Still Active,256.74
CUST00249,2025-07-21,2025-07,Standard,19.79,North America,Referral,25-34,3.9,2,0,1,0,11.3,0,Still Active,223.63
CUST00250,2025-02-06,2025-02,Premium,39.48,North America,Organic Search,18-24,5.7,6,1,1,1,16.754270696452036,0,Still Active,661.46
CUST00251,2026-02-05,2026-02,Basic,9.51,Europe,Organic Search,18-24,0.9,3,1,1,0,4.7963206307490145,0,Still Active,45.61
CUST00252,2026-02-04,2026-02,Premium,38.04,Europe,Referral,25-34,1.1,2,0,1,1,4.8,0,Still Active,182.59
CUST00253,2024-07-21,2024-07,Standard,19.08,North America,Partnership,25-34,1.4,0,1,1,1,23.3,0,Still Active,444.56
CUST00254,2025-02-28,2025-02,Standard,19.94,Asia Pacific,Referral,25-34,1.7,4,0,0,1,5.4,1,Not Enough Content Use,107.68
CUST00255,2024-09-30,2024-09,Standard,19.7,Europe,Social Media,35-44,3.4,1,0,0,1,20.992115637319316,0,Still Active,413.54
CUST00256,2024-12-28,2024-12,Basic,9.7,North America,Organic Search,18-24,1.1,1,0,1,0,18.068331143232587,0,Still Active,175.26
CUST00257,2025-07-29,2025-07,Basic,9.6,North America,Organic Search,18-24,0.7,0,2,0,1,11.070959264126149,0,Still Active,106.28
CUST00258,2024-09-29,2024-09,Standard,19.94,Europe,Referral,25-34,1.5,1,2,0,1,21.0,0,Still Active,418.74
CUST00259,2025-03-16,2025-03,Basic,9.61,Asia Pacific,Paid Ads,45-54,3.1,4,0,1,1,15.5,0,Still Active,148.95
CUST00260,2026-02-01,2026-02,Standard,19.53,North America,Social Media,35-44,2.7,3,2,1,0,4.9,0,Still Active,95.7
CUST00261,2025-05-13,2025-05,Basic,9.61,North America,Paid Ads,35-44,12.8,2,0,0,1,13.6,0,Still Active,130.7
CUST00262,2025-09-07,2025-09,Basic,9.85,Europe,Paid Ads,25-34,4.6,0,2,1,0,0.8,1,Found Alternative,7.88
CUST00263,2024-10-29,2024-10,Basic,9.58,North America,Paid Ads,25-34,2.1,0,1,1,1,20.0,0,Still Active,191.6
CUST00264,2025-10-12,2025-10,Basic,9.79,Europe,Organic Search,18-24,2.6,0,0,1,1,8.6,0,Still Active,84.19
CUST00265,2026-02-08,2026-02,Standard,19.64,Europe,Partnership,25-34,0.4,2,1,0,1,4.697766097240473,0,Still Active,92.26
CUST00266,2025-07-21,2025-07,Basic,9.97,North America,Paid Ads,35-44,1.5,2,0,0,1,11.3,0,Still Active,112.66
CUST00267,2024-10-16,2024-10,Premium,39.2,North America,Paid Ads,45-54,2.6,2,0,1,0,20.466491458607095,0,Still Active,802.29
CUST00268,2024-12-07,2024-12,Standard,19.48,Europe,Social Media,45-54,4.2,5,0,0,0,18.758212877792378,0,Still Active,365.41
CUST00269,2026-06-30,2026-06,Basic,9.69,North America,Paid Ads,25-34,1.9,6,0,0,1,0.5,0,Still Active,4.84
CUST00270,2025-09-01,2025-09,Standard,19.1,North America,Social Media,25-34,2.7,3,0,0,1,9.95400788436268,0,Still Active,190.12
CUST00271,2025-10-21,2025-10,Premium,39.43,Asia Pacific,Organic Search,25-34,4.5,0,0,1,0,1.8,1,No Longer Needed,70.97
CUST00272,2024-09-18,2024-09,Standard,19.24,North America,Organic Search,25-34,1.5,2,2,1,1,21.38633377135348,0,Still Active,411.47
CUST00273,2025-04-05,2025-04,Basic,9.65,Europe,Partnership,55+,1.3,3,0,1,1,14.8,0,Still Active,142.82
CUST00274,2026-05-26,2026-05,Premium,38.01,North America,Social Media,18-24,4.0,4,1,1,0,1.1826544021024967,0,Still Active,44.95
CUST00275,2026-01-23,2026-01,Standard,19.65,Europe,Paid Ads,55+,0.3,2,0,0,1,5.2,0,Still Active,102.18
CUST00276,2026-06-23,2026-06,Basic,9.87,North America,Referral,35-44,2.4,3,0,1,1,0.5,0,Still Active,4.93
CUST00277,2025-11-11,2025-11,Basic,9.54,Latin America,Partnership,25-34,1.9,2,2,0,1,7.6,0,Still Active,72.5
CUST00278,2026-03-25,2026-03,Standard,19.13,Asia Pacific,Organic Search,25-34,4.9,1,1,0,0,3.2,0,Still Active,61.22
CUST00279,2024-09-11,2024-09,Basic,9.9,North America,Organic Search,35-44,1.8,3,0,0,1,21.6,0,Still Active,213.84
CUST00280,2025-12-06,2025-12,Premium,39.46,Europe,Paid Ads,25-34,1.1,2,2,1,1,6.8,0,Still Active,268.33
CUST00281,2026-02-21,2026-02,Basic,9.55,North America,Organic Search,25-34,1.1,3,0,1,1,4.270696452036794,0,Still Active,40.79
CUST00282,2025-05-24,2025-05,Premium,38.84,Europe,Organic Search,25-34,3.2,2,0,1,0,13.2,0,Still Active,512.69
CUST00283,2026-01-31,2026-01,Standard,19.3,Asia Pacific,Social Media,18-24,2.1,2,1,1,0,4.9605781865965834,0,Still Active,95.74
CUST00284,2026-05-09,2026-05,Basic,9.57,Europe,Organic Search,35-44,1.4,2,0,0,1,0.8,1,Not Enough Content Use,7.66
CUST00285,2026-03-04,2026-03,Basic,9.71,North America,Social Media,25-34,3.1,3,1,0,1,3.9,0,Still Active,37.87
CUST00286,2024-08-28,2024-08,Standard,19.84,Europe,Paid Ads,35-44,2.8,2,0,0,1,22.07621550591327,0,Still Active,437.99
CUST00287,2024-10-12,2024-10,Standard,19.81,North America,Referral,35-44,2.7,5,2,1,1,20.59789750328515,0,Still Active,408.04
CUST00288,2024-11-22,2024-11,Standard,19.58,Asia Pacific,Referral,25-34,3.8,3,2,0,1,19.250985545335084,0,Still Active,376.93
CUST00289,2024-10-15,2024-10,Basic,9.77,Europe,Paid Ads,35-44,3.4,2,1,0,1,20.49934296977661,0,Still Active,200.28
CUST00290,2025-05-08,2025-05,Basic,9.82,North America,Organic Search,25-34,5.3,1,0,1,0,13.764783180026281,0,Still Active,135.17
CUST00291,2025-05-06,2025-05,Basic,9.98,North America,Organic Search,35-44,4.3,5,1,0,1,13.8,0,Still Active,137.72
CUST00292,2026-03-20,2026-03,Standard,19.81,Asia Pacific,Social Media,18-24,2.9,1,0,1,1,0.8,1,No Longer Needed,15.85
CUST00293,2025-10-21,2025-10,Basic,9.6,Asia Pacific,Organic Search,25-34,4.3,3,0,1,1,8.3,0,Still Active,79.68
CUST00294,2025-11-17,2025-11,Basic,9.72,North America,Organic Search,25-34,2.4,3,0,1,1,7.4,0,Still Active,71.93
CUST00295,2026-03-12,2026-03,Standard,19.74,North America,Partnership,45-54,3.1,2,1,0,1,3.6,0,Still Active,71.06
CUST00296,2025-02-07,2025-02,Premium,39.69,Europe,Partnership,18-24,1.9,4,2,1,0,16.7,0,Still Active,662.82
CUST00297,2025-03-16,2025-03,Basic,9.53,North America,Paid Ads,25-34,2.2,4,2,0,1,15.5,0,Still Active,147.72
CUST00298,2026-03-25,2026-03,Basic,9.84,North America,Organic Search,25-34,1.6,1,1,1,0,3.2,0,Still Active,31.49
CUST00299,2026-01-30,2026-01,Standard,19.14,North America,Referral,18-24,1.9,3,0,1,1,4.993429697766097,0,Still Active,95.57
CUST00300,2025-07-29,2025-07,Standard,19.1,North America,Social Media,45-54,2.8,3,1,1,1,11.070959264126149,0,Still Active,211.46
CUST00301,2024-07-26,2024-07,Basic,9.91,Europe,Organic Search,35-44,0.7,2,0,0,0,4.0,1,Too Expensive,39.64
CUST00302,2026-01-20,2026-01,Premium,39.56,Latin America,Organic Search,55+,0.8,0,1,1,0,5.3,0,Still Active,209.67
CUST00303,2024-07-12,2024-07,Premium,39.48,Europe,Social Media,18-24,0.8,1,0,0,1,23.6,0,Still Active,931.73
CUST00304,2024-08-20,2024-08,Basic,9.5,North America,Partnership,25-34,1.8,1,0,1,1,22.3,0,Still Active,211.85
CUST00305,2026-01-22,2026-01,Basic,9.62,Europe,Social Media,35-44,4.2,3,0,1,1,5.256241787122208,0,Still Active,50.57
CUST00306,2024-11-29,2024-11,Standard,19.42,Europe,Organic Search,35-44,3.4,1,0,1,1,19.0,0,Still Active,368.98
CUST00307,2025-05-30,2025-05,Standard,19.87,North America,Paid Ads,25-34,1.4,4,0,1,1,5.4,1,Not Enough Content Use,107.3
CUST00308,2025-09-28,2025-09,Basic,9.75,Latin America,Referral,35-44,2.4,0,0,0,1,9.067017082785808,0,Still Active,88.4
CUST00309,2025-02-13,2025-02,Standard,19.49,Europe,Organic Search,45-54,2.1,2,1,1,1,16.5,0,Still Active,321.58
CUST00310,2025-06-05,2025-06,Standard,19.0,Latin America,Organic Search,18-24,6.7,1,0,1,1,12.8,0,Still Active,243.2
CUST00311,2026-02-17,2026-02,Basic,9.9,Europe,Organic Search,35-44,2.5,4,0,0,1,4.4,0,Still Active,43.56
CUST00312,2025-12-19,2025-12,Standard,19.58,Europe,Paid Ads,25-34,0.4,0,3,1,1,6.3731931668856765,0,Still Active,124.79
CUST00313,2025-05-27,2025-05,Premium,38.73,North America,Paid Ads,55+,1.2,2,0,1,1,13.1,0,Still Active,507.36
CUST00314,2024-09-30,2024-09,Basic,9.57,Europe,Social Media,35-44,0.5,4,0,1,1,20.992115637319316,0,Still Active,200.89
CUST00315,2026-05-30,2026-05,Basic,9.7,North America,Social Media,18-24,1.3,1,1,1,0,1.0512483574244416,0,Still Active,10.2
CUST00316,2024-08-13,2024-08,Basic,9.61,Asia Pacific,Partnership,25-34,3.6,3,0,1,0,22.568988173455978,0,Still Active,216.89
CUST00317,2025-03-29,2025-03,Premium,38.89,Asia Pacific,Social Media,55+,2.7,0,0,0,0,15.078843626806833,0,Still Active,586.42
CUST00318,2025-03-19,2025-03,Premium,38.6,Asia Pacific,Organic Search,35-44,1.8,1,2,1,0,5.5,1,Poor Customer Support,212.3
CUST00319,2025-06-22,2025-06,Basic,9.51,Asia Pacific,Paid Ads,25-34,3.8,3,0,0,0,12.28646517739816,0,Still Active,116.84
CUST00320,2026-06-10,2026-06,Standard,19.98,Asia Pacific,Paid Ads,35-44,2.5,2,1,1,1,0.6898817345597897,0,Still Active,13.78
CUST00321,2024-08-31,2024-08,Standard,19.44,North America,Organic Search,35-44,5.6,3,1,0,1,21.97766097240473,0,Still Active,427.25
CUST00322,2026-05-25,2026-05,Standard,19.8,Europe,Partnership,18-24,1.8,1,1,0,1,1.2,0,Still Active,23.76
CUST00323,2025-11-14,2025-11,Basic,9.55,Europe,Organic Search,25-34,0.6,2,2,1,1,7.5,0,Still Active,71.62
CUST00324,2025-07-02,2025-07,Basic,9.79,Europe,Paid Ads,35-44,2.4,2,1,0,1,7.4,1,Too Expensive,72.45
CUST00325,2024-12-16,2024-12,Basic,9.75,Asia Pacific,Referral,25-34,3.5,1,0,0,1,18.462549277266753,0,Still Active,180.01
CUST00326,2025-04-20,2025-04,Standard,19.94,North America,Paid Ads,25-34,2.4,2,1,1,1,14.35611038107753,0,Still Active,286.26
CUST00327,2025-09-22,2025-09,Basic,9.89,North America,Referral,45-54,5.0,4,2,0,0,9.264126149802891,0,Still Active,91.62
CUST00328,2026-06-05,2026-06,Premium,38.82,Latin America,Paid Ads,25-34,1.9,3,1,0,1,0.8541392904073587,0,Still Active,33.16
CUST00329,2025-11-18,2025-11,Basic,9.89,Europe,Organic Search,25-34,0.7,3,0,1,0,7.391590013140604,0,Still Active,73.1
CUST00330,2025-09-28,2025-09,Basic,9.69,North America,Organic Search,25-34,1.1,2,0,1,0,0.8,1,Not Enough Content Use,7.75
CUST00331,2024-10-31,2024-10,Standard,19.75,Asia Pacific,Partnership,35-44,0.4,1,1,0,1,19.97371879106439,0,Still Active,394.48
CUST00332,2025-09-21,2025-09,Standard,19.28,Latin America,Organic Search,35-44,2.9,3,2,1,0,9.296977660972404,0,Still Active,179.25
CUST00333,2025-03-08,2025-03,Basic,9.68,North America,Organic Search,35-44,2.7,1,1,0,0,15.768725361366622,0,Still Active,152.64
CUST00334,2025-04-05,2025-04,Basic,9.79,Asia Pacific,Paid Ads,25-34,3.8,0,1,1,0,7.0,1,Not Enough Content Use,68.53
CUST00335,2024-09-11,2024-09,Premium,39.07,Latin America,Organic Search,35-44,0.4,2,0,1,0,21.6,0,Still Active,843.91
CUST00336,2025-02-01,2025-02,Basic,9.69,Latin America,Paid Ads,55+,2.4,4,1,0,0,16.9,0,Still Active,163.76
CUST00337,2025-01-01,2025-01,Basic,9.96,Latin America,Referral,25-34,1.0,5,0,1,1,17.9,0,Still Active,178.28
CUST00338,2025-12-22,2025-12,Premium,39.0,Europe,Social Media,25-34,0.4,5,2,1,1,6.274638633377135,0,Still Active,244.71
CUST00339,2026-05-14,2026-05,Basic,9.85,North America,Referral,45-54,3.3,4,1,1,1,1.5768725361366622,0,Still Active,15.53
CUST00340,2025-02-05,2025-02,Standard,19.41,North America,Organic Search,25-34,5.2,2,1,1,1,16.78712220762155,0,Still Active,325.84
CUST00341,2026-06-15,2026-06,Basic,9.85,North America,Paid Ads,25-34,0.4,1,1,1,1,0.5,1,Found Alternative,4.92
CUST00342,2026-01-11,2026-01,Basic,9.89,Europe,Organic Search,18-24,3.7,3,3,0,1,5.6,0,Still Active,55.38
CUST00343,2025-11-24,2025-11,Basic,9.76,North America,Organic Search,25-34,1.4,2,1,0,1,7.194480946123521,0,Still Active,70.22
CUST00344,2026-01-25,2026-01,Basic,9.51,North America,Paid Ads,25-34,2.3,1,0,0,1,0.8,1,Too Expensive,7.61
CUST00345,2025-03-12,2025-03,Basic,9.74,North America,Organic Search,18-24,3.6,1,0,0,0,15.6,0,Still Active,151.94
CUST00346,2026-05-17,2026-05,Basic,9.94,North America,Referral,45-54,1.0,3,0,0,1,1.4783180026281209,0,Still Active,14.69
CUST00347,2025-06-24,2025-06,Standard,19.07,Asia Pacific,Referral,35-44,2.5,1,0,0,1,12.2,0,Still Active,232.65
CUST00348,2025-01-30,2025-01,Basic,9.78,North America,Social Media,35-44,2.0,1,1,1,1,16.98423127463863,0,Still Active,166.11
CUST00349,2026-03-25,2026-03,Basic,9.51,Europe,Social Media,25-34,1.8,3,0,0,1,3.2,0,Still Active,30.43
CUST00350,2026-05-26,2026-05,Premium,38.96,Europe,Organic Search,35-44,0.8,3,1,0,1,1.1826544021024967,0,Still Active,46.08
CUST00351,2025-09-25,2025-09,Standard,19.68,North America,Paid Ads,25-34,4.2,2,1,1,0,9.165571616294349,0,Still Active,180.38
CUST00352,2025-07-18,2025-07,Basic,9.68,Latin America,Organic Search,45-54,3.3,3,0,1,1,11.4,0,Still Active,110.35
CUST00353,2025-02-20,2025-02,Premium,38.22,Europe,Paid Ads,45-54,5.7,6,0,1,1,16.294349540078844,0,Still Active,622.77
CUST00354,2025-09-03,2025-09,Basic,9.96,North America,Organic Search,35-44,1.8,3,0,0,0,9.888304862023652,0,Still Active,98.49
CUST00355,2026-01-02,2026-01,Basic,9.96,North America,Organic Search,25-34,4.4,3,0,0,1,3.0,1,Not Enough Content Use,29.88
CUST00356,2024-11-02,2024-11,Standard,19.79,North America,Paid Ads,45-54,2.6,0,0,1,1,19.9,0,Still Active,393.82
CUST00357,2026-03-25,2026-03,Standard,19.2,North America,Referral,25-34,0.5,3,2,0,1,3.2,0,Still Active,61.44
CUST00358,2024-08-01,2024-08,Basic,9.88,North America,Referral,18-24,1.8,4,0,1,1,22.963206307490143,0,Still Active,226.88
CUST00359,2026-03-08,2026-03,Basic,9.66,Europe,Paid Ads,18-24,5.5,3,0,0,0,3.7779237844940865,0,Still Active,36.49
CUST00360,2025-12-23,2025-12,Standard,19.6,Asia Pacific,Paid Ads,55+,3.5,4,0,0,0,6.2,0,Still Active,121.52
CUST00361,2025-10-22,2025-10,Basic,9.71,Europe,Paid Ads,25-34,4.3,4,0,1,1,8.278580814717477,0,Still Active,80.39
CUST00362,2026-01-22,2026-01,Premium,38.49,North America,Referral,45-54,0.8,2,0,0,1,5.256241787122208,0,Still Active,202.31
CUST00363,2025-10-19,2025-10,Basic,9.82,North America,Organic Search,25-34,1.4,1,1,1,0,1.0,1,No Longer Needed,9.82
CUST00364,2025-08-13,2025-08,Premium,39.43,Europe,Referral,25-34,1.8,3,0,0,1,10.578186596583443,0,Still Active,417.1
CUST00365,2026-02-24,2026-02,Standard,19.52,North America,Referral,35-44,3.2,3,0,1,1,4.1721419185282524,0,Still Active,81.44
CUST00366,2026-06-14,2026-06,Premium,38.31,North America,Organic Search,25-34,4.8,0,0,1,1,0.5584756898817346,0,Still Active,21.4
CUST00367,2024-12-13,2024-12,Standard,19.48,Asia Pacific,Organic Search,35-44,1.6,3,0,1,1,18.561103810775293,0,Still Active,361.57
CUST00368,2024-12-09,2024-12,Standard,19.76,North America,Organic Search,35-44,1.2,3,1,1,1,18.69250985545335,0,Still Active,369.36
CUST00369,2025-08-13,2025-08,Basic,9.91,Asia Pacific,Paid Ads,35-44,1.7,3,1,0,1,6.2,1,Too Expensive,61.44
CUST00370,2024-08-15,2024-08,Basic,9.5,North America,Social Media,35-44,0.4,4,0,0,1,22.5,0,Still Active,213.75
CUST00371,2024-10-14,2024-10,Basic,9.58,Latin America,Paid Ads,18-24,1.6,2,0,0,1,20.5,0,Still Active,196.39
CUST00372,2025-09-17,2025-09,Premium,39.85,Europe,Paid Ads,25-34,1.1,4,0,0,1,9.4,0,Still Active,374.59
CUST00373,2024-09-07,2024-09,Premium,39.55,Asia Pacific,Partnership,18-24,3.0,4,2,0,1,21.7,0,Still Active,858.23
CUST00374,2024-10-01,2024-10,Basic,9.85,North America,Organic Search,25-34,3.4,5,1,0,1,20.9592641261498,0,Still Active,206.45
CUST00375,2026-01-28,2026-01,Basic,9.56,Asia Pacific,Organic Search,55+,2.8,1,2,0,1,5.059132720105125,0,Still Active,48.37
CUST00376,2025-02-27,2025-02,Basic,9.49,Asia Pacific,Paid Ads,35-44,1.7,4,4,1,1,16.064388961892245,0,Still Active,152.45
CUST00377,2025-06-11,2025-06,Standard,19.58,Europe,Referral,35-44,0.5,1,1,1,0,12.6,0,Still Active,246.71
CUST00378,2026-03-20,2026-03,Standard,19.86,Europe,Referral,35-44,0.9,1,0,1,1,3.383705650459921,0,Still Active,67.2
CUST00379,2025-06-04,2025-06,Standard,19.06,Asia Pacific,Paid Ads,25-34,0.3,4,1,1,1,12.877792378449408,0,Still Active,245.45
CUST00380,2025-10-29,2025-10,Premium,38.13,North America,Partnership,35-44,2.7,2,2,1,0,8.0,0,Still Active,305.04
CUST00381,2026-01-07,2026-01,Basic,9.99,Europe,Referral,45-54,1.6,1,2,1,0,5.7,0,Still Active,56.94
CUST00382,2026-05-24,2026-05,Standard,19.23,Asia Pacific,Organic Search,18-24,5.2,1,0,0,1,1.2,0,Still Active,23.08
CUST00383,2025-03-12,2025-03,Basic,9.82,North America,Referral,45-54,4.1,0,1,0,0,15.6,0,Still Active,153.19
CUST00384,2024-08-19,2024-08,Basic,9.77,North America,Organic Search,35-44,2.6,1,2,0,1,22.371879106438897,0,Still Active,218.57
CUST00385,2025-01-10,2025-01,Basic,9.7,Europe,Referral,18-24,1.3,2,0,0,0,5.6,1,Poor Customer Support,54.32
CUST00386,2025-05-20,2025-05,Basic,9.89,Asia Pacific,Organic Search,35-44,5.0,1,1,0,1,7.3,1,Technical Issues,72.2
